n_programs,n_positions,n_applicants,interviews_per_spot,max_applications,spots_per_program,simulations_per_s,study_min_signal,applicants_per_position,minimum_unmatched,study_max_signal,result_file_prefix
55,240,782,7,51,4.363636364,10,0,3.554545455,542,40,Physical Medicine & Rehab_ma51_ips7
55,240,782,9,47,4.363636364,10,0,3.554545455,542,40,Physical Medicine & Rehab_ma47_ips9
55,240,782,15,16,4.363636364,10,0,3.554545455,542,15,Physical Medicine & Rehab_ma16_ips15
55,240,782,15,18,4.363636364,10,0,3.554545455,542,17,Physical Medicine & Rehab_ma18_ips15
55,240,782,11,23,4.363636364,10,0,3.554545455,542,22,Physical Medicine & Rehab_ma23_ips11
55,240,782,16,31,4.363636364,10,0,3.554545455,542,30,Physical Medicine & Rehab_ma31_ips16
55,240,782,5,6,4.363636364,10,0,3.554545455,542,5,Physical Medicine & Rehab_ma6_ips5
55,240,782,9,34,4.363636364,10,0,3.554545455,542,33,Physical Medicine & Rehab_ma34_ips9
55,240,782,11,13,4.363636364,10,0,3.554545455,542,12,Physical Medicine & Rehab_ma13_ips11
55,240,782,11,25,4.363636364,10,0,3.554545455,542,24,Physical Medicine & Rehab_ma25_ips11
55,240,782,10,11,4.363636364,10,0,3.554545455,542,10,Physical Medicine & Rehab_ma11_ips10
55,240,782,11,9,4.363636364,10,0,3.554545455,542,8,Physical Medicine & Rehab_ma9_ips11
55,240,782,15,19,4.363636364,10,0,3.554545455,542,18,Physical Medicine & Rehab_ma19_ips15
55,240,782,13,17,4.363636364,10,0,3.554545455,542,16,Physical Medicine & Rehab_ma17_ips13
55,240,782,16,19,4.363636364,10,0,3.554545455,542,18,Physical Medicine & Rehab_ma19_ips16
55,240,782,18,17,4.363636364,10,0,3.554545455,542,16,Physical Medicine & Rehab_ma17_ips18
55,240,782,20,5,4.363636364,10,0,3.554545455,542,4,Physical Medicine & Rehab_ma5_ips20
55,240,782,8,51,4.363636364,10,0,3.554545455,542,40,Physical Medicine & Rehab_ma51_ips8
55,240,782,17,47,4.363636364,10,0,3.554545455,542,40,Physical Medicine & Rehab_ma47_ips17
55,240,782,16,9,4.363636364,10,0,3.554545455,542,8,Physical Medicine & Rehab_ma9_ips16
55,240,782,6,8,4.363636364,10,0,3.554545455,542,7,Physical Medicine & Rehab_ma8_ips6
55,240,782,20,43,4.363636364,10,0,3.554545455,542,40,Physical Medicine & Rehab_ma43_ips20
55,240,782,8,30,4.363636364,10,0,3.554545455,542,29,Physical Medicine & Rehab_ma30_ips8
55,240,782,20,31,4.363636364,10,0,3.554545455,542,30,Physical Medicine & Rehab_ma31_ips20
91,221,396,15,26,2.428571429,10,0,2.175824176,175,25,Plastic Surgery (Integrated)_ma26_ips15
91,221,396,13,60,2.428571429,10,0,2.175824176,175,40,Plastic Surgery (Integrated)_ma60_ips13
91,221,396,12,25,2.428571429,10,0,2.175824176,175,24,Plastic Surgery (Integrated)_ma25_ips12
91,221,396,5,27,2.428571429,10,0,2.175824176,175,26,Plastic Surgery (Integrated)_ma27_ips5
91,221,396,7,23,2.428571429,10,0,2.175824176,175,22,Plastic Surgery (Integrated)_ma23_ips7
91,221,396,19,36,2.428571429,10,0,2.175824176,175,35,Plastic Surgery (Integrated)_ma36_ips19
91,221,396,11,23,2.428571429,10,0,2.175824176,175,22,Plastic Surgery (Integrated)_ma23_ips11
91,221,396,19,55,2.428571429,10,0,2.175824176,175,40,Plastic Surgery (Integrated)_ma55_ips19
91,221,396,10,5,2.428571429,10,0,2.175824176,175,4,Plastic Surgery (Integrated)_ma5_ips10
91,221,396,6,60,2.428571429,10,0,2.175824176,175,40,Plastic Surgery (Integrated)_ma60_ips6
91,221,396,10,18,2.428571429,10,0,2.175824176,175,17,Plastic Surgery (Integrated)_ma18_ips10
91,221,396,12,52,2.428571429,10,0,2.175824176,175,40,Plastic Surgery (Integrated)_ma52_ips12
91,221,396,12,30,2.428571429,10,0,2.175824176,175,29,Plastic Surgery (Integrated)_ma30_ips12
91,221,396,13,37,2.428571429,10,0,2.175824176,175,36,Plastic Surgery (Integrated)_ma37_ips13
91,221,396,16,23,2.428571429,10,0,2.175824176,175,22,Plastic Surgery (Integrated)_ma23_ips16
91,221,396,19,45,2.428571429,10,0,2.175824176,175,40,Plastic Surgery (Integrated)_ma45_ips19
91,221,396,18,51,2.428571429,10,0,2.175824176,175,40,Plastic Surgery (Integrated)_ma51_ips18
91,221,396,12,48,2.428571429,10,0,2.175824176,175,40,Plastic Surgery (Integrated)_ma48_ips12
91,221,396,17,54,2.428571429,10,0,2.175824176,175,40,Plastic Surgery (Integrated)_ma54_ips17
91,221,396,16,52,2.428571429,10,0,2.175824176,175,40,Plastic Surgery (Integrated)_ma52_ips16
91,221,396,15,5,2.428571429,10,0,2.175824176,175,4,Plastic Surgery (Integrated)_ma5_ips15
91,221,396,8,33,2.428571429,10,0,2.175824176,175,32,Plastic Surgery (Integrated)_ma33_ips8
91,221,396,20,27,2.428571429,10,0,2.175824176,175,26,Plastic Surgery (Integrated)_ma27_ips20
91,221,396,16,32,2.428571429,10,0,2.175824176,175,31,Plastic Surgery (Integrated)_ma32_ips16
91,221,396,14,14,2.428571429,10,0,2.175824176,175,13,Plastic Surgery (Integrated)_ma14_ips14
91,221,396,6,50,2.428571429,10,0,2.175824176,175,40,Plastic Surgery (Integrated)_ma50_ips6
91,221,396,6,8,2.428571429,10,0,2.175824176,175,7,Plastic Surgery (Integrated)_ma8_ips6
91,221,396,20,31,2.428571429,10,0,2.175824176,175,30,Plastic Surgery (Integrated)_ma31_ips20
404,2388,3278,15,43,5.910891089,10,0,1.622772277,890,40,Psychiatry_ma43_ips15
404,2388,3278,8,10,5.910891089,10,0,1.622772277,890,9,Psychiatry_ma10_ips8
404,2388,3278,7,46,5.910891089,10,0,1.622772277,890,40,Psychiatry_ma46_ips7
404,2388,3278,14,18,5.910891089,10,0,1.622772277,890,17,Psychiatry_ma18_ips14
404,2388,3278,8,9,5.910891089,10,0,1.622772277,890,8,Psychiatry_ma9_ips8
404,2388,3278,15,22,5.910891089,10,0,1.622772277,890,21,Psychiatry_ma22_ips15
404,2388,3278,16,55,5.910891089,10,0,1.622772277,890,40,Psychiatry_ma55_ips16
404,2388,3278,12,60,5.910891089,10,0,1.622772277,890,40,Psychiatry_ma60_ips12
404,2388,3278,12,42,5.910891089,10,0,1.622772277,890,40,Psychiatry_ma42_ips12
404,2388,3278,13,26,5.910891089,10,0,1.622772277,890,25,Psychiatry_ma26_ips13
404,2388,3278,5,36,5.910891089,10,0,1.622772277,890,35,Psychiatry_ma36_ips5
404,2388,3278,13,55,5.910891089,10,0,1.622772277,890,40,Psychiatry_ma55_ips13
404,2388,3278,20,53,5.910891089,10,0,1.622772277,890,40,Psychiatry_ma53_ips20
404,2388,3278,17,31,5.910891089,10,0,1.622772277,890,30,Psychiatry_ma31_ips17
404,2388,3278,9,28,5.910891089,10,0,1.622772277,890,27,Psychiatry_ma28_ips9
404,2388,3278,11,15,5.910891089,10,0,1.622772277,890,14,Psychiatry_ma15_ips11
404,2388,3278,12,18,5.910891089,10,0,1.622772277,890,17,Psychiatry_ma18_ips12
404,2388,3278,12,28,5.910891089,10,0,1.622772277,890,27,Psychiatry_ma28_ips12
404,2388,3278,10,15,5.910891089,10,0,1.622772277,890,14,Psychiatry_ma15_ips10
404,2388,3278,5,18,5.910891089,10,0,1.622772277,890,17,Psychiatry_ma18_ips5
404,2388,3278,18,12,5.910891089,10,0,1.622772277,890,11,Psychiatry_ma12_ips18
404,2388,3278,14,22,5.910891089,10,0,1.622772277,890,21,Psychiatry_ma22_ips14
404,2388,3278,15,16,5.910891089,10,0,1.622772277,890,15,Psychiatry_ma16_ips15
404,2388,3278,16,43,5.910891089,10,0,1.622772277,890,40,Psychiatry_ma43_ips16
404,2388,3278,18,22,5.910891089,10,0,1.622772277,890,21,Psychiatry_ma22_ips18
404,2388,3278,10,47,5.910891089,10,0,1.622772277,890,40,Psychiatry_ma47_ips10
404,2388,3278,11,39,5.910891089,10,0,1.622772277,890,38,Psychiatry_ma39_ips11
404,2388,3278,15,21,5.910891089,10,0,1.622772277,890,20,Psychiatry_ma21_ips15
404,2388,3278,12,32,5.910891089,10,0,1.622772277,890,31,Psychiatry_ma32_ips12
404,2388,3278,10,17,5.910891089,10,0,1.622772277,890,16,Psychiatry_ma17_ips10
35,151,1108,6,18,4.314285714,10,0,7.914285714,957,17,Radiology-Diagnostic_ma18_ips6
35,151,1108,17,16,4.314285714,10,0,7.914285714,957,15,Radiology-Diagnostic_ma16_ips17
35,151,1108,16,10,4.314285714,10,0,7.914285714,957,9,Radiology-Diagnostic_ma10_ips16
35,151,1108,11,5,4.314285714,10,0,7.914285714,957,4,Radiology-Diagnostic_ma5_ips11
35,151,1108,5,22,4.314285714,10,0,7.914285714,957,21,Radiology-Diagnostic_ma22_ips5
35,151,1108,9,35,4.314285714,10,0,7.914285714,957,34,Radiology-Diagnostic_ma35_ips9
35,151,1108,10,14,4.314285714,10,0,7.914285714,957,13,Radiology-Diagnostic_ma14_ips10
35,151,1108,9,19,4.314285714,10,0,7.914285714,957,18,Radiology-Diagnostic_ma19_ips9
35,151,1108,16,16,4.314285714,10,0,7.914285714,957,15,Radiology-Diagnostic_ma16_ips16
35,151,1108,19,18,4.314285714,10,0,7.914285714,957,17,Radiology-Diagnostic_ma18_ips19
35,151,1108,16,5,4.314285714,10,0,7.914285714,957,4,Radiology-Diagnostic_ma5_ips16
35,151,1108,12,16,4.314285714,10,0,7.914285714,957,15,Radiology-Diagnostic_ma16_ips12
35,151,1108,9,8,4.314285714,10,0,7.914285714,957,7,Radiology-Diagnostic_ma8_ips9
35,151,1108,19,25,4.314285714,10,0,7.914285714,957,24,Radiology-Diagnostic_ma25_ips19
35,151,1108,13,30,4.314285714,10,0,7.914285714,957,29,Radiology-Diagnostic_ma30_ips13
35,151,1108,15,20,4.314285714,10,0,7.914285714,957,19,Radiology-Diagnostic_ma20_ips15
35,151,1108,5,27,4.314285714,10,0,7.914285714,957,26,Radiology-Diagnostic_ma27_ips5
35,151,1108,15,31,4.314285714,10,0,7.914285714,957,30,Radiology-Diagnostic_ma31_ips15
35,151,1108,14,32,4.314285714,10,0,7.914285714,957,31,Radiology-Diagnostic_ma32_ips14
35,151,1108,15,19,4.314285714,10,0,7.914285714,957,18,Radiology-Diagnostic_ma19_ips15
35,151,1108,10,13,4.314285714,10,0,7.914285714,957,12,Radiology-Diagnostic_ma13_ips10
35,151,1108,14,9,4.314285714,10,0,7.914285714,957,8,Radiology-Diagnostic_ma9_ips14
35,151,1108,7,16,4.314285714,10,0,7.914285714,957,15,Radiology-Diagnostic_ma16_ips7
35,151,1108,10,17,4.314285714,10,0,7.914285714,957,16,Radiology-Diagnostic_ma17_ips10
35,151,1108,13,13,4.314285714,10,0,7.914285714,957,12,Radiology-Diagnostic_ma13_ips13
35,151,1108,11,21,4.314285714,10,0,7.914285714,957,20,Radiology-Diagnostic_ma21_ips11
35,151,1108,10,27,4.314285714,10,0,7.914285714,957,26,Radiology-Diagnostic_ma27_ips10
35,151,1108,10,32,4.314285714,10,0,7.914285714,957,31,Radiology-Diagnostic_ma32_ips10
35,151,1108,16,7,4.314285714,10,0,7.914285714,957,6,Radiology-Diagnostic_ma7_ips16
377,1778,3305,6,10,4.716180371,10,0,2.191644562,1527,9,Surgery (Categorical)_ma10_ips6
377,1778,3305,20,43,4.716180371,10,0,2.191644562,1527,40,Surgery (Categorical)_ma43_ips20
377,1778,3305,17,12,4.716180371,10,0,2.191644562,1527,11,Surgery (Categorical)_ma12_ips17
377,1778,3305,17,14,4.716180371,10,0,2.191644562,1527,13,Surgery (Categorical)_ma14_ips17
377,1778,3305,6,31,4.716180371,10,0,2.191644562,1527,30,Surgery (Categorical)_ma31_ips6
377,1778,3305,6,30,4.716180371,10,0,2.191644562,1527,29,Surgery (Categorical)_ma30_ips6
377,1778,3305,9,49,4.716180371,10,0,2.191644562,1527,40,Surgery (Categorical)_ma49_ips9
377,1778,3305,5,31,4.716180371,10,0,2.191644562,1527,30,Surgery (Categorical)_ma31_ips5
377,1778,3305,15,46,4.716180371,10,0,2.191644562,1527,40,Surgery (Categorical)_ma46_ips15
377,1778,3305,8,14,4.716180371,10,0,2.191644562,1527,13,Surgery (Categorical)_ma14_ips8
377,1778,3305,9,40,4.716180371,10,0,2.191644562,1527,39,Surgery (Categorical)_ma40_ips9
377,1778,3305,6,12,4.716180371,10,0,2.191644562,1527,11,Surgery (Categorical)_ma12_ips6
377,1778,3305,11,39,4.716180371,10,0,2.191644562,1527,38,Surgery (Categorical)_ma39_ips11
377,1778,3305,15,33,4.716180371,10,0,2.191644562,1527,32,Surgery (Categorical)_ma33_ips15
377,1778,3305,11,32,4.716180371,10,0,2.191644562,1527,31,Surgery (Categorical)_ma32_ips11
377,1778,3305,12,39,4.716180371,10,0,2.191644562,1527,38,Surgery (Categorical)_ma39_ips12
377,1778,3305,18,25,4.716180371,10,0,2.191644562,1527,24,Surgery (Categorical)_ma25_ips18
377,1778,3305,18,17,4.716180371,10,0,2.191644562,1527,16,Surgery (Categorical)_ma17_ips18
377,1778,3305,15,48,4.716180371,10,0,2.191644562,1527,40,Surgery (Categorical)_ma48_ips15
377,1778,3305,14,12,4.716180371,10,0,2.191644562,1527,11,Surgery (Categorical)_ma12_ips14
377,1778,3305,10,15,4.716180371,10,0,2.191644562,1527,14,Surgery (Categorical)_ma15_ips10
377,1778,3305,11,23,4.716180371,10,0,2.191644562,1527,22,Surgery (Categorical)_ma23_ips11
377,1778,3305,10,50,4.716180371,10,0,2.191644562,1527,40,Surgery (Categorical)_ma50_ips10
377,1778,3305,14,43,4.716180371,10,0,2.191644562,1527,40,Surgery (Categorical)_ma43_ips14
377,1778,3305,12,41,4.716180371,10,0,2.191644562,1527,40,Surgery (Categorical)_ma41_ips12
377,1778,3305,9,9,4.716180371,10,0,2.191644562,1527,8,Surgery (Categorical)_ma9_ips9
377,1778,3305,19,17,4.716180371,10,0,2.191644562,1527,16,Surgery (Categorical)_ma17_ips19
377,1778,3305,15,19,4.716180371,10,0,2.191644562,1527,18,Surgery (Categorical)_ma19_ips15
261,1194,2229,18,46,4.574712644,10,0,2.135057471,1035,40,Surgery-Preliminary (PGY-1 Only)_ma46_ips18
261,1194,2229,19,59,4.574712644,10,0,2.135057471,1035,40,Surgery-Preliminary (PGY-1 Only)_ma59_ips19
261,1194,2229,12,22,4.574712644,10,0,2.135057471,1035,21,Surgery-Preliminary (PGY-1 Only)_ma22_ips12
261,1194,2229,20,26,4.574712644,10,0,2.135057471,1035,25,Surgery-Preliminary (PGY-1 Only)_ma26_ips20
261,1194,2229,20,21,4.574712644,10,0,2.135057471,1035,20,Surgery-Preliminary (PGY-1 Only)_ma21_ips20
261,1194,2229,7,54,4.574712644,10,0,2.135057471,1035,40,Surgery-Preliminary (PGY-1 Only)_ma54_ips7
261,1194,2229,13,14,4.574712644,10,0,2.135057471,1035,13,Surgery-Preliminary (PGY-1 Only)_ma14_ips13
261,1194,2229,15,46,4.574712644,10,0,2.135057471,1035,40,Surgery-Preliminary (PGY-1 Only)_ma46_ips15
261,1194,2229,12,16,4.574712644,10,0,2.135057471,1035,15,Surgery-Preliminary (PGY-1 Only)_ma16_ips12
261,1194,2229,11,7,4.574712644,10,0,2.135057471,1035,6,Surgery-Preliminary (PGY-1 Only)_ma7_ips11
261,1194,2229,17,5,4.574712644,10,0,2.135057471,1035,4,Surgery-Preliminary (PGY-1 Only)_ma5_ips17
261,1194,2229,9,38,4.574712644,10,0,2.135057471,1035,37,Surgery-Preliminary (PGY-1 Only)_ma38_ips9
261,1194,2229,5,41,4.574712644,10,0,2.135057471,1035,40,Surgery-Preliminary (PGY-1 Only)_ma41_ips5
261,1194,2229,14,29,4.574712644,10,0,2.135057471,1035,28,Surgery-Preliminary (PGY-1 Only)_ma29_ips14
261,1194,2229,7,59,4.574712644,10,0,2.135057471,1035,40,Surgery-Preliminary (PGY-1 Only)_ma59_ips7
261,1194,2229,17,54,4.574712644,10,0,2.135057471,1035,40,Surgery-Preliminary (PGY-1 Only)_ma54_ips17
261,1194,2229,9,26,4.574712644,10,0,2.135057471,1035,25,Surgery-Preliminary (PGY-1 Only)_ma26_ips9
261,1194,2229,19,51,4.574712644,10,0,2.135057471,1035,40,Surgery-Preliminary (PGY-1 Only)_ma51_ips19
261,1194,2229,16,39,4.574712644,10,0,2.135057471,1035,38,Surgery-Preliminary (PGY-1 Only)_ma39_ips16
261,1194,2229,18,30,4.574712644,10,0,2.135057471,1035,29,Surgery-Preliminary (PGY-1 Only)_ma30_ips18
261,1194,2229,11,24,4.574712644,10,0,2.135057471,1035,23,Surgery-Preliminary (PGY-1 Only)_ma24_ips11
261,1194,2229,6,52,4.574712644,10,0,2.135057471,1035,40,Surgery-Preliminary (PGY-1 Only)_ma52_ips6
261,1194,2229,6,24,4.574712644,10,0,2.135057471,1035,23,Surgery-Preliminary (PGY-1 Only)_ma24_ips6
261,1194,2229,17,18,4.574712644,10,0,2.135057471,1035,17,Surgery-Preliminary (PGY-1 Only)_ma18_ips17
261,1194,2229,13,12,4.574712644,10,0,2.135057471,1035,11,Surgery-Preliminary (PGY-1 Only)_ma12_ips13
261,1194,2229,16,57,4.574712644,10,0,2.135057471,1035,40,Surgery-Preliminary (PGY-1 Only)_ma57_ips16
261,1194,2229,14,8,4.574712644,10,0,2.135057471,1035,7,Surgery-Preliminary (PGY-1 Only)_ma8_ips14
261,1194,2229,13,59,4.574712644,10,0,2.135057471,1035,40,Surgery-Preliminary (PGY-1 Only)_ma59_ips13
261,1194,2229,6,7,4.574712644,10,0,2.135057471,1035,6,Surgery-Preliminary (PGY-1 Only)_ma7_ips6
261,1194,2229,20,33,4.574712644,10,0,2.135057471,1035,32,Surgery-Preliminary (PGY-1 Only)_ma33_ips20
40,54,130,9,19,1.35,10,0,3.25,76,18,Thoracic Surgery_ma19_ips9
40,54,130,8,38,1.35,10,0,3.25,76,37,Thoracic Surgery_ma38_ips8
40,54,130,11,29,1.35,10,0,3.25,76,28,Thoracic Surgery_ma29_ips11
40,54,130,8,11,1.35,10,0,3.25,76,10,Thoracic Surgery_ma11_ips8
40,54,130,15,22,1.35,10,0,3.25,76,21,Thoracic Surgery_ma22_ips15
40,54,130,14,13,1.35,10,0,3.25,76,12,Thoracic Surgery_ma13_ips14
40,54,130,13,39,1.35,10,0,3.25,76,38,Thoracic Surgery_ma39_ips13
40,54,130,8,40,1.35,10,0,3.25,76,39,Thoracic Surgery_ma40_ips8
40,54,130,11,25,1.35,10,0,3.25,76,24,Thoracic Surgery_ma25_ips11
40,54,130,11,23,1.35,10,0,3.25,76,22,Thoracic Surgery_ma23_ips11
40,54,130,11,11,1.35,10,0,3.25,76,10,Thoracic Surgery_ma11_ips11
40,54,130,16,33,1.35,10,0,3.25,76,32,Thoracic Surgery_ma33_ips16
40,54,130,9,26,1.35,10,0,3.25,76,25,Thoracic Surgery_ma26_ips9
40,54,130,8,9,1.35,10,0,3.25,76,8,Thoracic Surgery_ma9_ips8
40,54,130,6,5,1.35,10,0,3.25,76,4,Thoracic Surgery_ma5_ips6
40,54,130,16,6,1.35,10,0,3.25,76,5,Thoracic Surgery_ma6_ips16
40,54,130,14,7,1.35,10,0,3.25,76,6,Thoracic Surgery_ma7_ips14
40,54,130,10,12,1.35,10,0,3.25,76,11,Thoracic Surgery_ma12_ips10
40,54,130,18,28,1.35,10,0,3.25,76,27,Thoracic Surgery_ma28_ips18
40,54,130,20,12,1.35,10,0,3.25,76,11,Thoracic Surgery_ma12_ips20
40,54,130,12,22,1.35,10,0,3.25,76,21,Thoracic Surgery_ma22_ips12
40,54,130,9,12,1.35,10,0,3.25,76,11,Thoracic Surgery_ma12_ips9
40,54,130,11,10,1.35,10,0,3.25,76,9,Thoracic Surgery_ma10_ips11
40,54,130,5,11,1.35,10,0,3.25,76,10,Thoracic Surgery_ma11_ips5
40,54,130,5,17,1.35,10,0,3.25,76,16,Thoracic Surgery_ma17_ips5
40,54,130,5,38,1.35,10,0,3.25,76,37,Thoracic Surgery_ma38_ips5
40,54,130,18,25,1.35,10,0,3.25,76,24,Thoracic Surgery_ma25_ips18
40,54,130,7,20,1.35,10,0,3.25,76,19,Thoracic Surgery_ma20_ips7
40,54,130,15,16,1.35,10,0,3.25,76,15,Thoracic Surgery_ma16_ips15
40,54,130,10,33,1.35,10,0,3.25,76,32,Thoracic Surgery_ma33_ips10
236,1860,5172,17,22,7.881355932,10,0,3.130750605,3312,21,Transitional (PGY-1 Only)_ma22_ips17
236,1860,5172,19,5,7.881355932,10,0,3.130750605,3312,4,Transitional (PGY-1 Only)_ma5_ips19
236,1860,5172,16,14,7.881355932,10,0,3.130750605,3312,13,Transitional (PGY-1 Only)_ma14_ips16
236,1860,5172,10,41,7.881355932,10,0,3.130750605,3312,40,Transitional (PGY-1 Only)_ma41_ips10
236,1860,5172,11,39,7.881355932,10,0,3.130750605,3312,38,Transitional (PGY-1 Only)_ma39_ips11
236,1860,5172,12,9,7.881355932,10,0,3.130750605,3312,8,Transitional (PGY-1 Only)_ma9_ips12
236,1860,5172,19,43,7.881355932,10,0,3.130750605,3312,40,Transitional (PGY-1 Only)_ma43_ips19
236,1860,5172,19,6,7.881355932,10,0,3.130750605,3312,5,Transitional (PGY-1 Only)_ma6_ips19
236,1860,5172,17,49,7.881355932,10,0,3.130750605,3312,40,Transitional (PGY-1 Only)_ma49_ips17
236,1860,5172,7,15,7.881355932,10,0,3.130750605,3312,14,Transitional (PGY-1 Only)_ma15_ips7
236,1860,5172,16,13,7.881355932,10,0,3.130750605,3312,12,Transitional (PGY-1 Only)_ma13_ips16
236,1860,5172,11,15,7.881355932,10,0,3.130750605,3312,14,Transitional (PGY-1 Only)_ma15_ips11
236,1860,5172,5,25,7.881355932,10,0,3.130750605,3312,24,Transitional (PGY-1 Only)_ma25_ips5
236,1860,5172,6,51,7.881355932,10,0,3.130750605,3312,40,Transitional (PGY-1 Only)_ma51_ips6
236,1860,5172,20,47,7.881355932,10,0,3.130750605,3312,40,Transitional (PGY-1 Only)_ma47_ips20
236,1860,5172,15,37,7.881355932,10,0,3.130750605,3312,36,Transitional (PGY-1 Only)_ma37_ips15
236,1860,5172,11,20,7.881355932,10,0,3.130750605,3312,19,Transitional (PGY-1 Only)_ma20_ips11
236,1860,5172,8,16,7.881355932,10,0,3.130750605,3312,15,Transitional (PGY-1 Only)_ma16_ips8
236,1860,5172,11,48,7.881355932,10,0,3.130750605,3312,40,Transitional (PGY-1 Only)_ma48_ips11
236,1860,5172,12,11,7.881355932,10,0,3.130750605,3312,10,Transitional (PGY-1 Only)_ma11_ips12
236,1860,5172,7,45,7.881355932,10,0,3.130750605,3312,40,Transitional (PGY-1 Only)_ma45_ips7
236,1860,5172,7,57,7.881355932,10,0,3.130750605,3312,40,Transitional (PGY-1 Only)_ma57_ips7
236,1860,5172,14,14,7.881355932,10,0,3.130750605,3312,13,Transitional (PGY-1 Only)_ma14_ips14
236,1860,5172,5,22,7.881355932,10,0,3.130750605,3312,21,Transitional (PGY-1 Only)_ma22_ips5
236,1860,5172,14,8,7.881355932,10,0,3.130750605,3312,7,Transitional (PGY-1 Only)_ma8_ips14
236,1860,5172,12,24,7.881355932,10,0,3.130750605,3312,23,Transitional (PGY-1 Only)_ma24_ips12
236,1860,5172,5,19,7.881355932,10,0,3.130750605,3312,18,Transitional (PGY-1 Only)_ma19_ips5
236,1860,5172,9,16,7.881355932,10,0,3.130750605,3312,15,Transitional (PGY-1 Only)_ma16_ips9
236,1860,5172,19,50,7.881355932,10,0,3.130750605,3312,40,Transitional (PGY-1 Only)_ma50_ips19
236,1860,5172,20,43,7.881355932,10,0,3.130750605,3312,40,Transitional (PGY-1 Only)_ma43_ips20
77,102,172,6,37,1.324675325,10,0,2.233766234,70,36,Vascular Surgery_ma37_ips6
77,102,172,17,36,1.324675325,10,0,2.233766234,70,35,Vascular Surgery_ma36_ips17
77,102,172,14,38,1.324675325,10,0,2.233766234,70,37,Vascular Surgery_ma38_ips14
77,102,172,13,44,1.324675325,10,0,2.233766234,70,40,Vascular Surgery_ma44_ips13
77,102,172,12,44,1.324675325,10,0,2.233766234,70,40,Vascular Surgery_ma44_ips12
77,102,172,16,49,1.324675325,10,0,2.233766234,70,40,Vascular Surgery_ma49_ips16
77,102,172,10,21,1.324675325,10,0,2.233766234,70,20,Vascular Surgery_ma21_ips10
77,102,172,16,51,1.324675325,10,0,2.233766234,70,40,Vascular Surgery_ma51_ips16
77,102,172,9,34,1.324675325,10,0,2.233766234,70,33,Vascular Surgery_ma34_ips9
77,102,172,15,21,1.324675325,10,0,2.233766234,70,20,Vascular Surgery_ma21_ips15
77,102,172,10,24,1.324675325,10,0,2.233766234,70,23,Vascular Surgery_ma24_ips10
77,102,172,11,33,1.324675325,10,0,2.233766234,70,32,Vascular Surgery_ma33_ips11
77,102,172,19,44,1.324675325,10,0,2.233766234,70,40,Vascular Surgery_ma44_ips19
77,102,172,16,55,1.324675325,10,0,2.233766234,70,40,Vascular Surgery_ma55_ips16
77,102,172,12,42,1.324675325,10,0,2.233766234,70,40,Vascular Surgery_ma42_ips12
77,102,172,8,52,1.324675325,10,0,2.233766234,70,40,Vascular Surgery_ma52_ips8
77,102,172,16,43,1.324675325,10,0,2.233766234,70,40,Vascular Surgery_ma43_ips16
77,102,172,18,15,1.324675325,10,0,2.233766234,70,14,Vascular Surgery_ma15_ips18
77,102,172,11,51,1.324675325,10,0,2.233766234,70,40,Vascular Surgery_ma51_ips11
77,102,172,16,46,1.324675325,10,0,2.233766234,70,40,Vascular Surgery_ma46_ips16
77,102,172,18,35,1.324675325,10,0,2.233766234,70,34,Vascular Surgery_ma35_ips18
77,102,172,7,60,1.324675325,10,0,2.233766234,70,40,Vascular Surgery_ma60_ips7
77,102,172,6,22,1.324675325,10,0,2.233766234,70,21,Vascular Surgery_ma22_ips6
77,102,172,16,52,1.324675325,10,0,2.233766234,70,40,Vascular Surgery_ma52_ips16
77,102,172,17,35,1.324675325,10,0,2.233766234,70,34,Vascular Surgery_ma35_ips17
77,102,172,16,23,1.324675325,10,0,2.233766234,70,22,Vascular Surgery_ma23_ips16
77,102,172,20,13,1.324675325,10,0,2.233766234,70,12,Vascular Surgery_ma13_ips20
77,102,172,9,53,1.324675325,10,0,2.233766234,70,40,Vascular Surgery_ma53_ips9
77,102,172,10,51,1.324675325,10,0,2.233766234,70,40,Vascular Surgery_ma51_ips10
77,102,172,20,26,1.324675325,10,0,2.233766234,70,25,Vascular Surgery_ma26_ips20
