n_programs,n_positions,n_applicants,interviews_per_spot,max_applications,result_file_prefix,signal_value,reviews
159,932,1776,9,56,Neurology_ma56_ips9,39,435.622641509434
159,932,1776,9,56,Neurology_ma56_ips9,40,446.7924528301887
159,932,1776,16,6,Neurology_ma6_ips16,0,67.01886792452831
159,932,1776,16,6,Neurology_ma6_ips16,1,67.01886792452831
159,932,1776,16,6,Neurology_ma6_ips16,2,67.01886792452831
159,932,1776,16,6,Neurology_ma6_ips16,3,67.01886792452831
159,932,1776,16,6,Neurology_ma6_ips16,4,67.01886792452831
159,932,1776,16,6,Neurology_ma6_ips16,5,67.01886792452831
159,932,1776,6,18,Neurology_ma18_ips6,0,201.05660377358487
159,932,1776,6,18,Neurology_ma18_ips6,1,201.05660377358487
159,932,1776,6,18,Neurology_ma18_ips6,2,200.3893081761006
159,932,1776,6,18,Neurology_ma18_ips6,3,132.38427672955976
159,932,1776,6,18,Neurology_ma18_ips6,4,55.509433962264154
159,932,1776,6,18,Neurology_ma18_ips6,5,56.50377358490566
159,932,1776,6,18,Neurology_ma18_ips6,6,67.01886792452831
159,932,1776,6,18,Neurology_ma18_ips6,7,78.188679245283
159,932,1776,6,18,Neurology_ma18_ips6,8,89.35849056603773
159,932,1776,6,18,Neurology_ma18_ips6,9,100.52830188679243
159,932,1776,6,18,Neurology_ma18_ips6,10,111.69811320754715
159,932,1776,6,18,Neurology_ma18_ips6,11,122.86792452830188
159,932,1776,6,18,Neurology_ma18_ips6,12,134.03773584905662
159,932,1776,6,18,Neurology_ma18_ips6,13,145.2075471698113
159,932,1776,6,18,Neurology_ma18_ips6,14,156.377358490566
159,932,1776,6,18,Neurology_ma18_ips6,15,167.54716981132077
159,932,1776,6,18,Neurology_ma18_ips6,16,178.71698113207546
159,932,1776,6,18,Neurology_ma18_ips6,17,189.88679245283015
159,932,1776,19,33,Neurology_ma33_ips19,0,368.6037735849055
159,932,1776,19,33,Neurology_ma33_ips19,1,368.6037735849055
159,932,1776,19,33,Neurology_ma33_ips19,2,368.6037735849055
159,932,1776,19,33,Neurology_ma33_ips19,3,368.6037735849055
159,932,1776,19,33,Neurology_ma33_ips19,4,368.6037735849055
159,932,1776,19,33,Neurology_ma33_ips19,5,368.6037735849055
159,932,1776,19,33,Neurology_ma33_ips19,6,368.42012578616345
159,932,1776,19,33,Neurology_ma33_ips19,7,366.85471698113207
159,932,1776,19,33,Neurology_ma33_ips19,8,357.12578616352204
159,932,1776,19,33,Neurology_ma33_ips19,9,321.1050314465409
159,932,1776,19,33,Neurology_ma33_ips19,10,240.8672955974843
159,932,1776,19,33,Neurology_ma33_ips19,11,160.86415094339623
159,932,1776,19,33,Neurology_ma33_ips19,12,139.09182389937106
159,932,1776,19,33,Neurology_ma33_ips19,13,145.49559748427674
159,932,1776,19,33,Neurology_ma33_ips19,14,156.377358490566
159,932,1776,19,33,Neurology_ma33_ips19,15,167.54716981132077
159,932,1776,19,33,Neurology_ma33_ips19,16,178.71698113207546
159,932,1776,19,33,Neurology_ma33_ips19,17,189.88679245283015
159,932,1776,19,33,Neurology_ma33_ips19,18,201.05660377358487
159,932,1776,19,33,Neurology_ma33_ips19,19,212.22641509433961
159,932,1776,19,33,Neurology_ma33_ips19,20,223.39622641509436
159,932,1776,19,33,Neurology_ma33_ips19,21,234.56603773584908
159,932,1776,19,33,Neurology_ma33_ips19,22,245.73584905660377
159,932,1776,19,33,Neurology_ma33_ips19,23,256.90566037735846
159,932,1776,19,33,Neurology_ma33_ips19,24,268.07547169811323
159,932,1776,19,33,Neurology_ma33_ips19,25,279.245283018868
159,932,1776,19,33,Neurology_ma33_ips19,26,290.41509433962267
159,932,1776,19,33,Neurology_ma33_ips19,27,301.58490566037733
159,932,1776,19,33,Neurology_ma33_ips19,28,312.754716981132
159,932,1776,19,33,Neurology_ma33_ips19,29,323.9245283018868
159,932,1776,19,33,Neurology_ma33_ips19,30,335.09433962264154
159,932,1776,19,33,Neurology_ma33_ips19,31,346.2641509433962
159,932,1776,19,33,Neurology_ma33_ips19,32,357.4339622641509
159,932,1776,8,28,Neurology_ma28_ips8,0,312.754716981132
159,932,1776,8,28,Neurology_ma28_ips8,1,312.754716981132
159,932,1776,8,28,Neurology_ma28_ips8,2,312.5861635220125
159,932,1776,8,28,Neurology_ma28_ips8,3,304.48805031446534
159,932,1776,8,28,Neurology_ma28_ips8,4,208.22641509433961
159,932,1776,8,28,Neurology_ma28_ips8,5,84.52704402515724
159,932,1776,8,28,Neurology_ma28_ips8,6,67.97735849056603
159,932,1776,8,28,Neurology_ma28_ips8,7,78.188679245283
159,932,1776,8,28,Neurology_ma28_ips8,8,89.35849056603773
159,932,1776,8,28,Neurology_ma28_ips8,9,100.52830188679243
159,932,1776,8,28,Neurology_ma28_ips8,10,111.69811320754715
159,932,1776,8,28,Neurology_ma28_ips8,11,122.86792452830188
159,932,1776,8,28,Neurology_ma28_ips8,12,134.03773584905662
159,932,1776,8,28,Neurology_ma28_ips8,13,145.2075471698113
159,932,1776,8,28,Neurology_ma28_ips8,14,156.377358490566
159,932,1776,8,28,Neurology_ma28_ips8,15,167.54716981132077
159,932,1776,8,28,Neurology_ma28_ips8,16,178.71698113207546
159,932,1776,8,28,Neurology_ma28_ips8,17,189.88679245283015
159,932,1776,8,28,Neurology_ma28_ips8,18,201.05660377358487
159,932,1776,8,28,Neurology_ma28_ips8,19,212.22641509433961
159,932,1776,8,28,Neurology_ma28_ips8,20,223.39622641509436
159,932,1776,8,28,Neurology_ma28_ips8,21,234.56603773584908
159,932,1776,8,28,Neurology_ma28_ips8,22,245.73584905660377
159,932,1776,8,28,Neurology_ma28_ips8,23,256.90566037735846
159,932,1776,8,28,Neurology_ma28_ips8,24,268.07547169811323
159,932,1776,8,28,Neurology_ma28_ips8,25,279.245283018868
159,932,1776,8,28,Neurology_ma28_ips8,26,290.41509433962267
159,932,1776,8,28,Neurology_ma28_ips8,27,301.58490566037733
159,932,1776,14,56,Neurology_ma56_ips14,0,625.509433962264
159,932,1776,14,56,Neurology_ma56_ips14,1,625.509433962264
159,932,1776,14,56,Neurology_ma56_ips14,2,625.509433962264
159,932,1776,14,56,Neurology_ma56_ips14,3,625.509433962264
159,932,1776,14,56,Neurology_ma56_ips14,4,625.509433962264
159,932,1776,14,56,Neurology_ma56_ips14,5,623.0132075471697
159,932,1776,14,56,Neurology_ma56_ips14,6,586.7647798742139
159,932,1776,14,56,Neurology_ma56_ips14,7,442.0597484276729
159,932,1776,14,56,Neurology_ma56_ips14,8,213.36415094339623
159,932,1776,14,56,Neurology_ma56_ips14,9,118.27987421383648
159,932,1776,14,56,Neurology_ma56_ips14,10,112.69182389937107
159,932,1776,14,56,Neurology_ma56_ips14,11,122.86792452830188
159,932,1776,14,56,Neurology_ma56_ips14,12,134.03773584905662
159,932,1776,14,56,Neurology_ma56_ips14,13,145.2075471698113
159,932,1776,14,56,Neurology_ma56_ips14,14,156.377358490566
159,932,1776,14,56,Neurology_ma56_ips14,15,167.54716981132077
159,932,1776,14,56,Neurology_ma56_ips14,16,178.71698113207546
159,932,1776,14,56,Neurology_ma56_ips14,17,189.88679245283015
159,932,1776,14,56,Neurology_ma56_ips14,18,201.05660377358487
159,932,1776,14,56,Neurology_ma56_ips14,19,212.22641509433961
159,932,1776,14,56,Neurology_ma56_ips14,20,223.39622641509436
159,932,1776,14,56,Neurology_ma56_ips14,21,234.56603773584908
159,932,1776,14,56,Neurology_ma56_ips14,22,245.73584905660377
159,932,1776,14,56,Neurology_ma56_ips14,23,256.90566037735846
159,932,1776,14,56,Neurology_ma56_ips14,24,268.07547169811323
159,932,1776,14,56,Neurology_ma56_ips14,25,279.245283018868
159,932,1776,14,56,Neurology_ma56_ips14,26,290.41509433962267
159,932,1776,14,56,Neurology_ma56_ips14,27,301.58490566037733
159,932,1776,14,56,Neurology_ma56_ips14,28,312.754716981132
159,932,1776,14,56,Neurology_ma56_ips14,29,323.9245283018868
159,932,1776,14,56,Neurology_ma56_ips14,30,335.09433962264154
159,932,1776,14,56,Neurology_ma56_ips14,31,346.2641509433962
159,932,1776,14,56,Neurology_ma56_ips14,32,357.4339622641509
159,932,1776,14,56,Neurology_ma56_ips14,33,368.6037735849055
159,932,1776,14,56,Neurology_ma56_ips14,34,379.7735849056604
159,932,1776,14,56,Neurology_ma56_ips14,35,390.9433962264151
159,932,1776,14,56,Neurology_ma56_ips14,36,402.11320754716974
159,932,1776,14,56,Neurology_ma56_ips14,37,413.2830188679245
159,932,1776,14,56,Neurology_ma56_ips14,38,424.45283018867923
159,932,1776,14,56,Neurology_ma56_ips14,39,435.622641509434
159,932,1776,14,56,Neurology_ma56_ips14,40,446.7924528301887
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,0,262.4949152542373
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,1,262.4949152542373
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,2,262.4949152542373
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,3,262.4949152542373
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,4,262.4949152542373
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,5,262.4169491525424
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,6,256.0200000000001
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,7,220.5874576271186
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,8,161.65152542372883
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,9,113.17728813559324
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,10,88.29355932203389
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,11,83.41796610169493
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,12,87.74033898305085
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,13,94.85593220338983
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,14,102.08135593220341
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,15,109.3728813559322
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,16,116.66440677966102
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,17,123.95593220338985
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,18,131.24745762711865
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,19,138.53898305084746
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,20,145.83050847457625
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,21,153.1220338983051
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,22,160.4135593220339
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,23,167.7050847457627
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,24,174.99661016949153
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,25,182.28813559322037
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,26,189.57966101694916
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,27,196.871186440678
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,28,204.16271186440682
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,29,211.45423728813563
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,30,218.7457627118644
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,31,226.03728813559323
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,32,233.32881355932204
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,33,240.62033898305086
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,34,247.9118644067797
295,1587,2151,11,36,Obstetrics-Gynecology_ma36_ips11,35,255.20338983050846
295,1587,2151,20,25,Obstetrics-Gynecology_ma25_ips20,0,182.28813559322037
295,1587,2151,20,25,Obstetrics-Gynecology_ma25_ips20,1,182.28813559322037
295,1587,2151,20,25,Obstetrics-Gynecology_ma25_ips20,2,182.28813559322037
295,1587,2151,20,25,Obstetrics-Gynecology_ma25_ips20,3,182.28813559322037
295,1587,2151,20,25,Obstetrics-Gynecology_ma25_ips20,4,182.28813559322037
295,1587,2151,20,25,Obstetrics-Gynecology_ma25_ips20,5,182.28813559322037
295,1587,2151,20,25,Obstetrics-Gynecology_ma25_ips20,6,182.28813559322037
295,1587,2151,20,25,Obstetrics-Gynecology_ma25_ips20,7,182.28813559322037
295,1587,2151,20,25,Obstetrics-Gynecology_ma25_ips20,8,182.28813559322037
295,1587,2151,20,25,Obstetrics-Gynecology_ma25_ips20,9,182.28813559322037
295,1587,2151,20,25,Obstetrics-Gynecology_ma25_ips20,10,182.28813559322037
295,1587,2151,20,25,Obstetrics-Gynecology_ma25_ips20,11,181.30813559322036
295,1587,2151,20,25,Obstetrics-Gynecology_ma25_ips20,12,177.10542372881358
295,1587,2151,20,25,Obstetrics-Gynecology_ma25_ips20,13,165.80847457627118
295,1587,2151,20,25,Obstetrics-Gynecology_ma25_ips20,14,151.51898305084745
295,1587,2151,20,25,Obstetrics-Gynecology_ma25_ips20,15,139.8013559322034
295,1587,2151,20,25,Obstetrics-Gynecology_ma25_ips20,16,133.78
295,1587,2151,20,25,Obstetrics-Gynecology_ma25_ips20,17,132.00305084745762
295,1587,2151,20,25,Obstetrics-Gynecology_ma25_ips20,18,133.89186440677966
295,1587,2151,20,25,Obstetrics-Gynecology_ma25_ips20,19,139.21152542372883
295,1587,2151,20,25,Obstetrics-Gynecology_ma25_ips20,20,146.00983050847458
295,1587,2151,20,25,Obstetrics-Gynecology_ma25_ips20,21,153.14881355932204
295,1587,2151,20,25,Obstetrics-Gynecology_ma25_ips20,22,160.4135593220339
295,1587,2151,20,25,Obstetrics-Gynecology_ma25_ips20,23,167.7050847457627
295,1587,2151,20,25,Obstetrics-Gynecology_ma25_ips20,24,174.99661016949153
295,1587,2151,13,10,Obstetrics-Gynecology_ma10_ips13,0,72.91525423728812
295,1587,2151,13,10,Obstetrics-Gynecology_ma10_ips13,1,72.91525423728812
295,1587,2151,13,10,Obstetrics-Gynecology_ma10_ips13,2,72.91525423728812
295,1587,2151,13,10,Obstetrics-Gynecology_ma10_ips13,3,72.91525423728812
295,1587,2151,13,10,Obstetrics-Gynecology_ma10_ips13,4,72.91525423728812
295,1587,2151,13,10,Obstetrics-Gynecology_ma10_ips13,5,72.91525423728812
295,1587,2151,13,10,Obstetrics-Gynecology_ma10_ips13,6,72.91525423728812
295,1587,2151,13,10,Obstetrics-Gynecology_ma10_ips13,7,72.53016949152541
295,1587,2151,13,10,Obstetrics-Gynecology_ma10_ips13,8,71.01389830508474
295,1587,2151,13,10,Obstetrics-Gynecology_ma10_ips13,9,70.20711864406779
295,1587,2151,16,22,Obstetrics-Gynecology_ma22_ips16,0,160.4135593220339
295,1587,2151,16,22,Obstetrics-Gynecology_ma22_ips16,1,160.4135593220339
295,1587,2151,16,22,Obstetrics-Gynecology_ma22_ips16,2,160.4135593220339
295,1587,2151,16,22,Obstetrics-Gynecology_ma22_ips16,3,160.4135593220339
295,1587,2151,16,22,Obstetrics-Gynecology_ma22_ips16,4,160.4135593220339
295,1587,2151,16,22,Obstetrics-Gynecology_ma22_ips16,5,160.4135593220339
295,1587,2151,16,22,Obstetrics-Gynecology_ma22_ips16,6,160.4135593220339
295,1587,2151,16,22,Obstetrics-Gynecology_ma22_ips16,7,160.4135593220339
295,1587,2151,16,22,Obstetrics-Gynecology_ma22_ips16,8,160.31457627118647
295,1587,2151,16,22,Obstetrics-Gynecology_ma22_ips16,9,158.37186440677968
295,1587,2151,16,22,Obstetrics-Gynecology_ma22_ips16,10,148.41457627118643
295,1587,2151,16,22,Obstetrics-Gynecology_ma22_ips16,11,133.17457627118645
295,1587,2151,16,22,Obstetrics-Gynecology_ma22_ips16,12,118.68610169491527
295,1587,2151,16,22,Obstetrics-Gynecology_ma22_ips16,13,110.37762711864407
295,1587,2151,16,22,Obstetrics-Gynecology_ma22_ips16,14,107.8742372881356
295,1587,2151,16,22,Obstetrics-Gynecology_ma22_ips16,15,110.82067796610167
295,1587,2151,16,22,Obstetrics-Gynecology_ma22_ips16,16,116.91830508474575
295,1587,2151,16,22,Obstetrics-Gynecology_ma22_ips16,17,123.9820338983051
295,1587,2151,16,22,Obstetrics-Gynecology_ma22_ips16,18,131.24745762711865
295,1587,2151,16,22,Obstetrics-Gynecology_ma22_ips16,19,138.53898305084746
295,1587,2151,16,22,Obstetrics-Gynecology_ma22_ips16,20,145.83050847457625
295,1587,2151,16,22,Obstetrics-Gynecology_ma22_ips16,21,153.1220338983051
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,0,393.742372881356
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,1,393.742372881356
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,2,393.742372881356
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,3,393.742372881356
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,4,393.742372881356
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,5,393.742372881356
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,6,393.742372881356
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,7,393.742372881356
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,8,393.742372881356
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,9,393.742372881356
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,10,393.6372881355933
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,11,391.0362711864407
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,12,377.4677966101695
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,13,335.94779661016946
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,14,282.86474576271183
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,15,231.57084745762714
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,16,188.11796610169492
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,17,159.67457627118645
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,18,145.95999999999998
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,19,142.26983050847457
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,20,146.8050847457627
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,21,153.1220338983051
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,22,160.4135593220339
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,23,167.7050847457627
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,24,174.99661016949153
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,25,182.28813559322037
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,26,189.57966101694916
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,27,196.871186440678
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,28,204.16271186440682
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,29,211.45423728813563
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,30,218.7457627118644
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,31,226.03728813559323
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,32,233.32881355932204
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,33,240.62033898305086
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,34,247.9118644067797
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,35,255.20338983050846
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,36,262.4949152542373
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,37,269.78644067796614
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,38,277.0779661016949
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,39,284.3694915254237
295,1587,2151,20,54,Obstetrics-Gynecology_ma54_ips20,40,291.66101694915244
295,1587,2151,5,9,Obstetrics-Gynecology_ma9_ips5,0,65.62372881355932
295,1587,2151,5,9,Obstetrics-Gynecology_ma9_ips5,1,65.62372881355932
295,1587,2151,5,9,Obstetrics-Gynecology_ma9_ips5,2,65.3857627118644
295,1587,2151,5,9,Obstetrics-Gynecology_ma9_ips5,3,56.860677966101704
295,1587,2151,5,9,Obstetrics-Gynecology_ma9_ips5,4,40.93728813559322
295,1587,2151,5,9,Obstetrics-Gynecology_ma9_ips5,5,38.30508474576271
295,1587,2151,5,9,Obstetrics-Gynecology_ma9_ips5,6,43.82305084745763
295,1587,2151,5,9,Obstetrics-Gynecology_ma9_ips5,7,51.048813559322035
295,1587,2151,5,9,Obstetrics-Gynecology_ma9_ips5,8,58.33220338983051
295,1587,2151,7,25,Obstetrics-Gynecology_ma25_ips7,0,182.28813559322037
295,1587,2151,7,25,Obstetrics-Gynecology_ma25_ips7,1,182.28813559322037
295,1587,2151,7,25,Obstetrics-Gynecology_ma25_ips7,2,182.28813559322037
295,1587,2151,7,25,Obstetrics-Gynecology_ma25_ips7,3,181.815593220339
295,1587,2151,7,25,Obstetrics-Gynecology_ma25_ips7,4,165.80542372881354
295,1587,2151,7,25,Obstetrics-Gynecology_ma25_ips7,5,116.3657627118644
295,1587,2151,7,25,Obstetrics-Gynecology_ma25_ips7,6,70.11389830508475
295,1587,2151,7,25,Obstetrics-Gynecology_ma25_ips7,7,55.62915254237288
295,1587,2151,7,25,Obstetrics-Gynecology_ma25_ips7,8,58.8257627118644
295,1587,2151,7,25,Obstetrics-Gynecology_ma25_ips7,9,65.62372881355932
295,1587,2151,7,25,Obstetrics-Gynecology_ma25_ips7,10,72.91525423728812
295,1587,2151,7,25,Obstetrics-Gynecology_ma25_ips7,11,80.20677966101695
295,1587,2151,7,25,Obstetrics-Gynecology_ma25_ips7,12,87.49830508474577
295,1587,2151,7,25,Obstetrics-Gynecology_ma25_ips7,13,94.78983050847458
295,1587,2151,7,25,Obstetrics-Gynecology_ma25_ips7,14,102.08135593220341
295,1587,2151,7,25,Obstetrics-Gynecology_ma25_ips7,15,109.3728813559322
295,1587,2151,7,25,Obstetrics-Gynecology_ma25_ips7,16,116.66440677966102
295,1587,2151,7,25,Obstetrics-Gynecology_ma25_ips7,17,123.95593220338985
295,1587,2151,7,25,Obstetrics-Gynecology_ma25_ips7,18,131.24745762711865
295,1587,2151,7,25,Obstetrics-Gynecology_ma25_ips7,19,138.53898305084746
295,1587,2151,7,25,Obstetrics-Gynecology_ma25_ips7,20,145.83050847457625
295,1587,2151,7,25,Obstetrics-Gynecology_ma25_ips7,21,153.1220338983051
295,1587,2151,7,25,Obstetrics-Gynecology_ma25_ips7,22,160.4135593220339
295,1587,2151,7,25,Obstetrics-Gynecology_ma25_ips7,23,167.7050847457627
295,1587,2151,7,25,Obstetrics-Gynecology_ma25_ips7,24,174.99661016949153
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,0,437.4915254237288
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,1,437.4915254237288
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,2,437.4915254237288
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,3,437.4915254237288
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,4,437.4915254237288
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,5,437.4915254237288
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,6,437.4915254237288
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,7,437.4915254237288
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,8,436.73999999999995
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,9,428.07796610169487
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,10,388.53016949152544
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,11,319.45593220338986
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,12,236.71084745762715
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,13,174.50101694915253
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,14,137.21999999999997
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,15,119.55593220338983
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,16,118.45389830508478
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,17,124.39627118644069
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,18,131.35627118644067
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,19,138.53898305084746
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,20,145.83050847457625
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,21,153.1220338983051
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,22,160.4135593220339
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,23,167.7050847457627
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,24,174.99661016949153
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,25,182.28813559322037
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,26,189.57966101694916
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,27,196.871186440678
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,28,204.16271186440682
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,29,211.45423728813563
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,30,218.7457627118644
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,31,226.03728813559323
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,32,233.32881355932204
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,33,240.62033898305086
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,34,247.9118644067797
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,35,255.20338983050846
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,36,262.4949152542373
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,37,269.78644067796614
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,38,277.0779661016949
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,39,284.3694915254237
295,1587,2151,16,60,Obstetrics-Gynecology_ma60_ips16,40,291.66101694915244
295,1587,2151,15,26,Obstetrics-Gynecology_ma26_ips15,0,189.57966101694916
295,1587,2151,15,26,Obstetrics-Gynecology_ma26_ips15,1,189.57966101694916
295,1587,2151,15,26,Obstetrics-Gynecology_ma26_ips15,2,189.57966101694916
295,1587,2151,15,26,Obstetrics-Gynecology_ma26_ips15,3,189.57966101694916
295,1587,2151,15,26,Obstetrics-Gynecology_ma26_ips15,4,189.57966101694916
295,1587,2151,15,26,Obstetrics-Gynecology_ma26_ips15,5,189.57966101694916
295,1587,2151,15,26,Obstetrics-Gynecology_ma26_ips15,6,189.57966101694916
295,1587,2151,15,26,Obstetrics-Gynecology_ma26_ips15,7,189.48745762711866
295,1587,2151,15,26,Obstetrics-Gynecology_ma26_ips15,8,188.23864406779663
295,1587,2151,15,26,Obstetrics-Gynecology_ma26_ips15,9,179.7928813559322
295,1587,2151,15,26,Obstetrics-Gynecology_ma26_ips15,10,158.19762711864408
295,1587,2151,15,26,Obstetrics-Gynecology_ma26_ips15,11,133.51830508474575
295,1587,2151,15,26,Obstetrics-Gynecology_ma26_ips15,12,115.46440677966102
295,1587,2151,15,26,Obstetrics-Gynecology_ma26_ips15,13,105.19559322033896
295,1587,2151,15,26,Obstetrics-Gynecology_ma26_ips15,14,105.15898305084745
